name,split,det count,gt count,ref count,type
206978,test,8,3,7,interactive
207022,test,6,1,6,interactive
207065,test,2,1,1,other
207080,test,5,1,1,other
207133,test,9,1,1,other
207158,test,4,2,3,interactive
207243,test,2,2,2,interactive
207246,test,3,2,2,interactive
207250,test,11,2,2,interactive
207259,test,2,2,2,interactive
207260,test,11,1,2,interactive
207404,test,12,1,1,other
207424,test,10,1,2,interactive
207529,test,2,1,2,interactive
207602,test,6,3,3,interactive
207625,test,4,2,2,interactive
207690,test,2,2,2,interactive
207696,test,8,2,2,interactive
207759,test,2,2,2,interactive
207774,test,4,2,2,interactive
207811,test,6,1,3,interactive
207898,test,3,1,1,other
207934,test,10,4,4,interactive
207936,test,2,2,2,interactive
208017,test,1,1,6,other
208039,test,6,5,6,interactive
208051,test,5,1,1,other
208228,test,3,1,2,interactive
208252,test,5,1,1,other
208271,test,5,1,2,interactive
208295,test,4,2,3,interactive
208386,test,2,2,2,interactive
208404,test,3,1,6,interactive
208426,test,2,2,2,interactive
208427,test,2,2,3,interactive
208455,test,2,2,2,interactive
208506,test,3,2,2,interactive
208527,test,10,1,2,interactive
208536,test,9,2,4,interactive
208603,test,4,2,2,interactive
208618,test,2,2,2,interactive
208763,test,2,2,2,interactive
208835,test,2,2,2,interactive
209063,test,7,2,3,interactive
209073,test,7,1,2,interactive
209078,test,4,1,2,interactive
209147,test,5,1,3,interactive
209177,test,2,2,2,interactive
209181,test,2,1,2,interactive
209222,test,11,2,2,interactive
209246,test,8,1,2,interactive
209289,test,4,2,2,interactive
209328,test,2,2,2,interactive
209399,test,4,1,2,interactive
209447,test,2,2,2,interactive
209558,test,5,2,2,interactive
209648,test,4,2,2,interactive
209716,test,3,2,3,interactive
209775,test,8,1,1,other
209818,test,2,1,1,other
209838,test,10,2,3,other
209846,test,2,2,3,interactive
209903,test,3,2,3,interactive
209956,test,3,1,4,interactive
209965,test,2,2,2,interactive
209970,test,4,2,2,interactive
210170,test,8,1,2,interactive
210235,test,3,2,3,interactive
210303,test,2,2,2,interactive
210313,test,2,2,2,interactive
210472,test,4,1,1,other
210481,test,2,2,2,interactive
210496,test,10,1,1,other
210510,test,2,2,2,interactive
210567,test,7,1,2,interactive
210670,test,4,2,3,interactive
210690,test,10,1,2,interactive
210743,test,5,1,2,interactive
210759,test,2,2,2,interactive
210764,test,4,2,2,interactive
210771,test,6,2,3,interactive
210884,test,2,2,2,interactive
211024,test,2,2,2,other
211075,test,2,2,2,interactive
211081,test,4,2,8,interactive
211178,test,2,2,2,interactive
211192,test,3,2,4,interactive
211261,test,3,1,2,interactive
211351,test,3,2,2,interactive
211374,test,2,2,3,interactive
211434,test,3,2,2,interactive
211624,test,8,1,2,interactive
211678,test,4,2,4,interactive
211719,test,5,1,1,other
211739,test,2,1,2,interactive
211873,test,3,2,4,interactive
211896,test,7,2,4,interactive
211929,test,5,2,2,interactive
211962,test,4,1,2,interactive
212044,test,9,2,2,interactive
212127,test,2,2,2,interactive
212273,test,13,2,3,interactive
212395,test,2,2,2,interactive
212400,test,9,1,1,other
212454,test,2,2,5,interactive
212482,test,4,2,3,interactive
212499,test,2,2,2,interactive
212548,test,2,2,2,interactive
212568,test,5,2,2,interactive
212673,test,8,1,2,interactive
212884,test,3,2,2,interactive
212894,test,4,2,2,interactive
212909,test,2,2,2,interactive
213008,test,3,2,2,interactive
213031,test,2,1,2,interactive
213075,test,3,2,3,interactive
213158,test,4,2,3,interactive
213241,test,2,2,2,other
213244,test,2,2,2,interactive
213300,test,4,2,2,interactive
213404,test,4,1,3,interactive
213441,test,3,1,1,other
213614,test,3,1,1,other
213714,test,5,1,1,other
213790,test,2,2,2,interactive
213822,test,3,2,2,interactive
213855,test,3,1,1,other
213979,test,2,2,3,interactive
213998,test,3,2,3,interactive
214002,test,3,1,1,other
214028,test,3,3,4,other
214051,test,2,2,2,interactive
214113,test,3,2,3,interactive
214151,test,8,2,2,interactive
214155,test,3,2,4,interactive
214212,test,7,1,1,other
214310,test,2,2,2,interactive
214317,test,2,2,2,interactive
214447,test,4,2,6,interactive
214553,test,13,1,1,other
214566,test,3,2,3,other
214583,test,2,2,2,interactive
214633,test,2,1,2,interactive
214714,test,6,2,2,interactive
214789,test,6,1,1,other
214829,test,2,2,2,interactive
214850,test,7,1,2,interactive
214856,test,2,2,2,interactive
214958,test,6,1,3,interactive
215061,test,2,2,2,interactive
215076,test,17,1,2,interactive
215213,test,2,2,2,interactive
215338,test,3,1,2,interactive
215390,test,2,2,2,other
215425,test,2,2,2,interactive
215449,test,2,1,2,interactive
215464,test,3,2,5,interactive
215480,test,5,2,3,interactive
215548,test,2,2,2,interactive
215570,test,3,1,2,interactive
215586,test,4,2,2,interactive
215658,test,2,2,2,interactive
215712,test,8,2,2,interactive
215881,test,4,2,4,interactive
215883,test,3,1,1,other
215912,test,3,1,2,interactive
215927,test,3,2,2,interactive
215968,test,3,2,2,interactive
216031,test,6,2,5,interactive
216055,test,11,2,2,interactive
216089,test,2,2,2,interactive
216097,test,3,1,3,interactive
216107,test,5,2,3,interactive
216172,test,2,1,1,other
216316,test,6,1,1,other
216317,test,2,1,2,interactive
216321,test,7,2,2,interactive
216403,test,3,2,3,interactive
216507,test,4,3,5,interactive
216551,test,2,2,2,interactive
216635,test,2,2,2,interactive
216827,test,8,2,2,interactive
216837,test,7,2,2,interactive
216854,test,4,2,2,interactive
216871,test,2,2,2,interactive
216909,test,4,1,1,other
216950,test,9,3,3,interactive
216964,test,4,1,2,interactive
217007,test,4,2,2,interactive
217083,test,2,1,3,interactive
217140,test,1,1,2,other
217141,test,7,3,7,interactive
217239,test,5,2,2,interactive
217369,test,3,2,3,interactive
217432,test,3,1,1,other
217438,test,11,9,14,interactive
217542,test,2,2,2,interactive
217563,test,3,2,2,interactive
217595,test,11,1,2,other
217705,test,5,2,2,interactive
217942,test,5,1,2,interactive
217953,test,2,1,1,other
217966,test,5,1,1,other
217997,test,3,2,2,interactive
218017,test,3,2,2,interactive
218018,test,6,2,2,interactive
218073,test,11,2,5,interactive
218110,test,7,1,2,interactive
218237,test,2,2,2,interactive
218248,test,2,2,2,interactive
218398,test,7,2,3,interactive
218441,test,3,1,4,interactive
218485,test,8,2,2,interactive
218596,test,6,1,2,interactive
218611,test,2,2,2,interactive
218654,test,3,1,2,interactive
218819,test,3,2,2,interactive
218849,test,3,1,1,other
218851,test,8,1,4,interactive
218965,test,2,2,2,interactive
218968,test,3,1,1,other
218987,test,3,1,2,interactive
219008,test,3,2,2,interactive
219209,test,2,2,3,interactive
219320,test,9,2,2,interactive
219363,test,7,1,2,interactive
219384,test,4,3,5,interactive
219420,test,7,1,1,other
219427,test,3,3,3,interactive
219445,test,2,2,2,interactive
219478,test,6,1,2,interactive
219506,test,2,2,2,interactive
219656,test,3,2,2,interactive
219769,test,3,1,3,interactive
219816,test,3,1,5,interactive
219887,test,2,2,3,interactive
219912,test,2,2,2,interactive
219927,test,7,2,2,interactive
219961,test,3,2,3,interactive
219981,test,2,1,1,other
219990,test,2,1,3,interactive
219998,test,8,2,4,interactive
220065,test,9,1,2,interactive
220119,test,4,2,3,interactive
220181,test,4,3,4,interactive
220201,test,2,2,3,interactive
220280,test,4,2,3,interactive
220333,test,3,2,2,interactive
220442,test,5,2,3,interactive
220462,test,6,1,2,interactive
220515,test,4,1,2,interactive
220524,test,7,2,2,interactive
220642,test,6,4,4,interactive
220659,test,1,1,2,other
220675,test,2,2,2,interactive
220690,test,4,1,1,other
220692,test,2,1,1,other
220701,test,6,1,1,other
220748,test,2,2,2,interactive
220769,test,10,1,3,interactive
220865,test,2,2,2,interactive
220902,test,15,2,9,interactive
220904,test,4,2,4,interactive
220968,test,2,1,2,interactive
220991,test,6,1,5,interactive
220998,test,2,2,2,interactive
221018,test,2,2,2,interactive
221068,test,2,2,2,interactive
221224,test,7,2,2,interactive
221228,test,6,2,2,interactive
221265,test,7,2,6,interactive
221305,test,4,2,3,interactive
221330,test,4,3,3,interactive
221344,test,3,2,3,interactive
221416,test,2,2,2,interactive
221460,test,7,1,1,other
221525,test,7,1,2,interactive
221597,test,2,1,1,other
221847,test,7,1,1,other
221881,test,11,2,5,interactive
221931,test,3,1,2,interactive
221976,test,5,2,2,interactive
221982,test,5,1,4,interactive
222010,test,2,2,2,interactive
222028,test,11,3,5,interactive
222034,test,8,2,3,interactive
222066,test,5,2,2,interactive
222185,test,2,2,2,interactive
222277,test,2,2,3,interactive
222346,test,2,2,3,interactive
222389,test,4,2,2,interactive
222477,test,5,2,3,interactive
222532,test,7,2,2,interactive
222652,test,10,1,2,interactive
222721,test,4,2,2,interactive
222736,test,2,2,2,interactive
222758,test,2,1,2,interactive
222791,test,2,2,2,interactive
222795,test,7,2,2,interactive
222867,test,6,2,3,interactive
222918,test,3,1,2,interactive
222919,test,3,2,3,interactive
222932,test,3,2,4,interactive
222949,test,2,2,2,interactive
222975,test,2,2,2,interactive
222978,test,4,1,1,other
223029,test,2,2,2,interactive
223052,test,1,1,2,other
223104,test,8,2,3,interactive
223142,test,2,2,2,interactive
223177,test,2,1,3,interactive
223212,test,4,1,1,other
223387,test,2,2,2,interactive
223406,test,3,2,2,interactive
223429,test,3,2,3,interactive
223468,test,7,2,2,interactive
223484,test,3,2,2,interactive
223541,test,8,1,2,interactive
223604,test,2,1,3,interactive
223618,test,3,1,2,interactive
223636,test,5,2,5,interactive
223654,test,8,1,2,interactive
223872,test,1,1,2,other
223895,test,4,1,1,other
223961,test,4,2,5,interactive
223979,test,2,2,2,interactive
224010,test,7,2,3,interactive
224027,test,9,2,2,interactive
224144,test,4,1,1,other
224311,test,2,2,2,interactive
224397,test,4,2,2,interactive
224417,test,3,3,3,interactive
224520,test,3,1,1,other
224618,test,3,1,1,other
224634,test,6,2,7,interactive
224715,test,5,1,2,interactive
224754,test,2,1,2,interactive
224768,test,8,2,2,interactive
224784,test,5,1,3,interactive
224845,test,2,2,4,interactive
224854,test,5,1,2,interactive
224920,test,9,2,2,interactive
224928,test,2,2,2,interactive
224976,test,2,2,2,interactive
225005,test,4,1,2,interactive
225069,test,2,2,2,interactive
225073,test,9,2,2,interactive
225224,test,6,3,4,interactive
225337,test,2,2,2,interactive
225385,test,5,2,2,interactive
225432,test,6,2,2,interactive
225470,test,14,1,1,other
225558,test,2,2,2,interactive
225598,test,3,2,3,interactive
225601,test,6,2,2,interactive
225704,test,2,2,2,interactive
225713,test,3,2,3,interactive
225769,test,2,2,2,interactive
225824,test,7,2,2,interactive
225874,test,2,1,1,other
225962,test,4,1,2,interactive
225992,test,8,2,2,interactive
226022,test,8,1,1,other
226057,test,8,2,2,interactive
226060,test,3,2,2,interactive
226122,test,2,1,2,interactive
226146,test,2,1,2,interactive
226152,test,4,2,3,interactive
226203,test,3,2,2,interactive
226207,test,10,2,2,interactive
226215,test,2,2,2,interactive
226248,test,1,1,2,other
226263,test,3,2,2,interactive
226372,test,4,1,2,interactive
226444,test,8,2,3,interactive
226545,test,7,2,6,interactive
226681,test,7,2,2,interactive
226713,test,1,1,2,other
226736,test,2,2,4,interactive
226816,test,6,3,4,interactive
226879,test,5,2,2,interactive
226902,test,2,2,2,interactive
226908,test,7,2,2,interactive
227037,test,4,2,2,interactive
227076,test,3,2,2,interactive
227199,test,2,2,3,interactive
227270,test,3,2,3,interactive
227286,test,5,2,2,interactive
227289,test,2,2,2,interactive
227304,test,8,5,7,interactive
227374,test,6,2,6,interactive
227604,test,3,2,2,interactive
227636,test,6,1,1,other
227663,test,4,2,3,interactive
227664,test,7,2,3,interactive
227751,test,2,2,3,interactive
227760,test,2,1,1,other
227807,test,2,2,2,interactive
227853,test,2,2,3,interactive
228029,test,2,2,4,interactive
228031,test,5,1,3,interactive
228060,test,2,2,2,interactive
228064,test,7,1,1,other
228277,test,5,2,2,interactive
228283,test,3,2,3,interactive
228443,test,1,1,2,other
228448,test,2,2,2,interactive
228896,test,2,2,3,interactive
228917,test,8,1,1,other
228940,test,10,1,2,interactive
229111,test,3,2,2,interactive
229209,test,3,2,4,interactive
229294,test,3,2,2,interactive
229332,test,2,1,2,interactive
229341,test,2,2,2,interactive
229427,test,11,1,2,interactive
229509,test,1,1,3,other
229527,test,2,1,2,interactive
229581,test,2,2,2,interactive
229598,test,4,2,2,interactive
229627,test,5,1,2,interactive
229706,test,2,1,1,other
229760,test,6,2,5,interactive
229907,test,6,1,1,other
229926,test,2,1,1,other
230100,test,5,1,25,interactive
230225,test,2,2,2,interactive
230230,test,7,2,3,interactive
230379,test,7,1,2,interactive
230438,test,2,2,3,interactive
230457,test,10,2,2,interactive
230653,test,8,1,3,interactive
230694,test,1,1,2,other
230705,test,2,2,2,interactive
230810,test,4,2,2,interactive
230947,test,3,2,3,interactive
231009,test,1,1,2,other
231036,test,2,2,2,interactive
231053,test,12,2,7,interactive
231071,test,6,1,2,interactive
231078,test,2,1,3,interactive
231141,test,8,2,3,interactive
231143,test,2,2,2,interactive
231186,test,3,2,2,interactive
231203,test,5,2,3,interactive
231292,test,15,2,2,interactive
231387,test,6,2,2,interactive
231396,test,3,2,2,interactive
231586,test,3,2,3,interactive
231641,test,5,2,2,interactive
231672,test,6,1,2,interactive
231705,test,6,2,2,interactive
231733,test,3,2,2,interactive
231901,test,3,1,3,interactive
231907,test,3,2,3,interactive
231991,test,2,2,2,interactive
232031,test,4,2,2,interactive
232077,test,3,2,3,interactive
232086,test,9,2,4,interactive
232172,test,7,2,2,interactive
232195,test,3,2,4,interactive
232197,test,2,2,2,interactive
232322,test,6,2,4,interactive
232343,test,2,2,2,interactive
232430,test,6,2,3,interactive
232617,test,9,2,2,interactive
232753,test,2,2,2,interactive
232838,test,3,2,3,interactive
232901,test,2,1,2,interactive
232986,test,6,1,4,interactive
233154,test,3,2,2,interactive
233190,test,6,1,1,other
233196,test,3,2,2,interactive
233202,test,6,1,1,other
233241,test,3,2,3,interactive
233258,test,4,2,2,interactive
233261,test,5,1,5,interactive
233330,test,4,2,2,interactive
233343,test,6,1,2,interactive
233454,test,5,1,1,other
233525,test,2,2,2,interactive
233526,test,3,2,3,interactive
233542,test,3,3,6,other
233596,test,2,1,1,other
233604,test,2,2,2,interactive
233688,test,2,1,2,interactive
233710,test,4,2,2,interactive
233885,test,7,2,4,interactive
233906,test,7,2,2,interactive
233928,test,3,2,3,interactive
233952,test,2,2,3,interactive
234045,test,3,2,2,interactive
234059,test,6,1,3,interactive
234060,test,1,1,2,other
234208,test,4,1,3,interactive
234364,test,3,2,2,interactive
234399,test,2,2,3,interactive
234587,test,2,2,2,interactive
234609,test,5,1,2,interactive
234617,test,2,2,3,interactive
234709,test,2,2,2,interactive
234776,test,4,2,3,interactive
234787,test,2,2,2,interactive
234933,test,9,2,2,interactive
235098,test,6,2,3,interactive
235199,test,4,1,1,other
235210,test,8,1,1,other
235215,test,2,2,2,interactive
235257,test,9,1,1,other
235298,test,5,2,2,interactive
235433,test,3,2,2,interactive
235444,test,2,2,2,interactive
235518,test,5,2,3,interactive
235607,test,7,1,2,interactive
235667,test,3,2,3,interactive
235750,test,2,2,2,interactive
235792,test,2,1,2,interactive
235828,test,4,2,2,interactive
235884,test,8,3,25,other
236040,test,2,1,3,interactive
236114,test,5,1,1,other
236142,test,4,1,4,interactive
236153,test,1,1,6,other
236389,test,2,1,2,interactive
236413,test,7,1,1,other
236429,test,2,2,2,interactive
236442,test,2,2,3,interactive
236456,test,2,1,2,interactive
236605,test,2,2,2,interactive
236653,test,6,1,3,interactive
236655,test,11,2,3,interactive
236666,test,10,1,1,other
236675,test,2,2,2,interactive
236786,test,2,2,2,interactive
236807,test,7,2,2,interactive
236814,test,5,2,5,interactive
236825,test,3,2,2,other
236841,test,5,1,3,interactive
236932,test,6,2,3,interactive
236952,test,7,1,1,other
237004,test,3,2,4,interactive
237150,test,10,2,2,interactive
237172,test,4,1,1,other
237222,test,2,2,2,interactive
237225,test,3,2,2,interactive
237255,test,11,2,2,interactive
237263,test,4,2,2,interactive
237300,test,5,1,1,other
237492,test,3,2,2,interactive
237522,test,4,1,1,other
237643,test,4,3,4,interactive
237691,test,4,2,3,interactive
237807,test,5,2,2,interactive
237823,test,5,1,2,interactive
237849,test,2,2,2,interactive
237905,test,7,2,2,interactive
237939,test,5,1,2,interactive
237990,test,5,3,3,interactive
238006,test,2,2,2,interactive
238021,test,2,2,2,interactive
238024,test,4,2,2,interactive
238035,test,3,2,2,interactive
238056,test,2,1,2,interactive
238151,test,11,2,3,interactive
238194,test,8,2,3,interactive
238202,test,4,2,2,interactive
238233,test,4,2,2,interactive
238244,test,3,1,1,other
238248,test,2,2,2,interactive
238395,test,3,1,2,interactive
238423,test,9,1,2,interactive
238424,test,2,2,2,other
238433,test,2,2,2,interactive
238506,test,3,1,1,other
238795,test,2,2,3,interactive
238798,test,8,2,2,interactive
238880,test,7,2,2,interactive
238985,test,5,2,3,interactive
239077,test,8,1,1,other
239150,test,6,2,2,interactive
239233,test,2,2,2,interactive
239326,test,3,1,1,other
239457,test,10,2,2,interactive
239461,test,9,2,3,interactive
239476,test,2,2,2,interactive
239517,test,3,2,2,interactive
239660,test,5,1,2,interactive
239755,test,7,2,2,interactive
239765,test,2,2,2,interactive
239766,test,3,2,2,interactive
239829,test,8,2,4,interactive
239834,test,5,2,2,interactive
239864,test,2,2,2,interactive
239933,test,9,2,2,interactive
239939,test,2,2,2,interactive
239946,test,2,2,2,interactive
239970,test,2,2,2,interactive
240030,test,6,1,2,interactive
240053,test,2,2,2,interactive
240177,test,9,2,2,interactive
240197,test,3,2,4,interactive
240205,test,3,1,1,other
240307,test,5,1,1,other
240317,test,6,2,6,interactive
240344,test,9,2,18,interactive
240406,test,5,2,2,interactive
240449,test,2,2,2,interactive
240450,test,7,1,2,interactive
240462,test,5,1,1,other
240607,test,2,1,2,interactive
240720,test,7,1,2,interactive
240941,test,12,2,3,interactive
240945,test,5,2,2,interactive
241001,test,2,2,2,interactive
241085,test,3,2,2,other
241105,test,10,2,2,interactive
241153,test,2,2,2,interactive
241192,test,5,1,5,interactive
241223,test,4,2,2,interactive
241272,test,2,1,1,other
241355,test,2,1,3,interactive
241360,test,2,2,2,interactive
241396,test,3,1,1,other
241402,test,3,2,2,interactive
241414,test,6,2,4,interactive
241498,test,4,2,4,interactive
241519,test,6,2,2,interactive
241656,test,5,2,2,interactive
241665,test,3,1,2,interactive
241839,test,5,2,2,interactive
241875,test,3,2,2,interactive
241918,test,4,1,2,interactive
241936,test,5,1,2,interactive
242088,test,3,2,2,interactive
242093,test,6,2,2,interactive
242117,test,2,2,2,interactive
242141,test,8,2,2,interactive
242160,test,2,1,2,interactive
242185,test,9,2,3,interactive
242286,test,7,2,4,interactive
242351,test,7,1,1,other
242404,test,3,2,3,interactive
242409,test,5,1,1,other
242557,test,3,2,3,interactive
242571,test,9,2,3,interactive
242615,test,5,1,1,other
242627,test,11,2,2,interactive
242644,test,9,1,4,interactive
242651,test,10,1,1,other
242711,test,5,1,1,other
242769,test,2,2,2,interactive
242834,test,5,2,5,interactive
242886,test,1,1,2,other
242935,test,5,2,2,interactive
242987,test,2,1,1,other
243036,test,4,2,2,interactive
243088,test,2,2,2,interactive
243185,test,4,2,2,interactive
243266,test,2,2,3,interactive
243346,test,2,2,2,interactive
243462,test,7,1,2,interactive
243531,test,8,1,2,interactive
243547,test,9,2,3,interactive
243621,test,7,1,2,interactive
243709,test,3,2,3,interactive
243722,test,5,2,3,interactive
243766,test,2,2,2,interactive
243854,test,3,1,3,interactive
243950,test,7,2,2,interactive
243969,test,5,2,3,interactive
243970,test,11,2,2,interactive
244048,test,2,2,2,interactive
244051,test,3,2,4,interactive
244093,test,12,1,2,interactive
244096,test,8,3,3,interactive
244109,test,6,1,3,interactive
244125,test,8,1,1,other
244153,test,2,2,2,interactive
244251,test,2,2,2,interactive
244257,test,2,1,1,other
244281,test,2,2,2,interactive
244303,test,3,2,3,interactive
244405,test,3,1,2,interactive
244443,test,2,2,2,interactive
244488,test,5,2,2,interactive
244499,test,3,2,2,interactive
244564,test,6,2,2,interactive
244700,test,5,2,2,interactive
244726,test,9,2,2,interactive
244734,test,8,2,3,interactive
244772,test,2,2,2,interactive
244851,test,2,1,2,interactive
244923,test,2,2,3,interactive
244929,test,3,1,3,interactive
245071,test,4,1,2,interactive
245078,test,10,1,2,interactive
245098,test,1,1,2,other
245157,test,5,2,5,interactive
245199,test,1,1,2,other
245259,test,4,2,2,interactive
245300,test,8,1,1,other
245434,test,9,2,2,interactive
245462,test,8,1,2,interactive
245579,test,14,4,7,interactive
245599,test,7,2,2,interactive
245616,test,7,1,2,interactive
245624,test,4,2,2,interactive
245626,test,10,1,1,other
245637,test,4,3,4,interactive
245722,test,3,2,2,interactive
245798,test,7,2,5,interactive
245827,test,3,2,4,interactive
245869,test,5,2,4,interactive
245874,test,2,2,2,interactive
245889,test,8,2,2,interactive
246042,test,3,2,2,interactive
246063,test,4,3,3,interactive
246076,test,2,2,2,interactive
246089,test,3,2,2,interactive
246132,test,5,2,3,interactive
246138,test,3,2,3,interactive
246149,test,2,2,2,interactive
246251,test,2,2,2,interactive
246344,test,12,2,4,interactive
246445,test,5,2,3,interactive
246447,test,2,2,3,interactive
246488,test,3,2,3,interactive
246785,test,3,2,3,interactive
246790,test,12,1,1,other
246843,test,8,1,1,other
247029,test,6,1,1,other
247095,test,3,2,3,interactive
247155,test,2,1,2,interactive
247195,test,6,2,2,interactive
247200,test,4,2,2,interactive
247207,test,5,2,2,interactive
247244,test,2,1,2,interactive
247260,test,2,2,3,interactive
247293,test,2,2,3,interactive
247296,test,11,1,1,other
247305,test,3,2,3,interactive
247315,test,4,1,2,interactive
247364,test,6,2,2,interactive
247405,test,10,2,2,interactive
247420,test,1,1,2,other
247448,test,7,2,3,interactive
247500,test,2,2,2,interactive
247579,test,9,2,3,other
247667,test,2,2,2,interactive
247882,test,2,2,2,interactive
248070,test,2,2,2,interactive
248134,test,2,2,2,interactive
248164,test,6,2,2,interactive
248204,test,9,1,1,other
248214,test,8,1,1,other
248282,test,2,2,2,interactive
248378,test,7,1,1,other
248477,test,3,3,4,other
248499,test,2,1,2,interactive
248565,test,5,2,2,interactive
248622,test,8,1,1,other
248657,test,6,2,2,interactive
248684,test,4,1,2,interactive
248742,test,2,2,2,interactive
248750,test,3,2,2,interactive
248862,test,2,2,2,interactive
248874,test,10,2,2,interactive
248884,test,9,1,3,interactive
249054,test,4,2,2,interactive
249094,test,2,2,2,interactive
249114,test,2,2,2,interactive
249220,test,4,2,3,interactive
249232,test,3,1,5,interactive
249332,test,2,2,2,interactive
249412,test,2,2,2,interactive
249452,test,4,2,4,interactive
249490,test,9,2,3,interactive
249535,test,8,1,1,other
249543,test,1,1,2,other
249570,test,7,1,2,interactive
249600,test,2,2,2,interactive
249611,test,8,1,1,other
249688,test,5,2,2,interactive
249758,test,1,1,3,other
249794,test,2,2,2,interactive
249812,test,2,2,2,interactive
249844,test,1,1,2,other
249945,test,3,1,3,interactive
250068,test,4,3,4,interactive
250088,test,7,2,2,interactive
250100,test,2,1,1,other
250126,test,2,2,4,interactive
250195,test,3,2,4,interactive
250261,test,2,2,2,interactive
250323,test,6,2,2,interactive
250334,test,1,1,2,other
250567,test,5,1,1,other
250594,test,9,1,1,other
250705,test,2,2,2,interactive
250722,test,5,2,2,interactive
250762,test,7,2,2,interactive
250817,test,2,2,3,interactive
250855,test,5,2,4,interactive
250870,test,3,2,3,interactive
250896,test,2,2,2,interactive
250958,test,1,1,2,other
250991,test,7,2,4,interactive
250992,test,3,1,1,other
251010,test,3,2,3,interactive
251013,test,1,1,2,other
251019,test,3,2,2,interactive
251035,test,7,2,2,interactive
251141,test,2,2,2,interactive
251244,test,3,2,3,interactive
251322,test,2,2,2,interactive
251349,test,3,2,2,interactive
251426,test,5,1,1,other
251516,test,1,1,6,other
251533,test,2,1,2,interactive
251661,test,2,2,2,interactive
251694,test,11,2,2,interactive
251750,test,2,2,2,interactive
251861,test,2,2,2,interactive
251885,test,4,2,4,interactive
251960,test,5,3,4,interactive
251973,test,4,1,1,other
252014,test,3,2,3,interactive
252067,test,2,2,2,interactive
252138,test,3,2,2,interactive
252149,test,2,2,2,interactive
252188,test,2,1,2,interactive
252330,test,3,1,3,interactive
252421,test,9,2,2,interactive
252429,test,2,2,4,interactive
252453,test,2,2,2,interactive
252485,test,5,1,2,interactive
252496,test,6,1,1,other
252523,test,2,2,2,interactive
252561,test,3,2,3,interactive
252582,test,2,2,3,interactive
252652,test,5,1,3,interactive
252681,test,6,2,2,interactive
252704,test,3,1,3,interactive
252779,test,5,1,2,interactive
252797,test,3,2,3,interactive
252827,test,8,1,1,other
252893,test,2,2,2,interactive
252925,test,7,1,1,other
253075,test,3,2,3,interactive
253132,test,3,2,2,interactive
253138,test,2,2,2,other
253182,test,8,2,3,interactive
253193,test,10,1,2,interactive
253271,test,2,1,3,interactive
253408,test,2,2,2,interactive
253413,test,9,1,1,other
253425,test,13,1,2,interactive
253448,test,5,1,1,other
253451,test,10,3,6,interactive
253456,test,11,2,6,interactive
253502,test,9,1,3,interactive
253800,test,3,1,1,other
253830,test,6,1,1,other
253859,test,6,2,2,interactive
253916,test,2,2,2,interactive
254015,test,2,2,4,interactive
254075,test,7,1,1,other
254080,test,2,2,2,interactive
254091,test,1,1,3,other
254092,test,6,2,2,interactive
254109,test,12,2,2,interactive
254201,test,6,2,2,interactive
254255,test,2,2,2,interactive
254275,test,4,2,2,interactive
254283,test,4,2,2,interactive
254324,test,7,2,2,interactive
254347,test,5,2,2,interactive
254406,test,7,2,2,interactive
254465,test,4,2,4,interactive
254502,test,3,1,2,interactive
254545,test,4,2,3,interactive
254561,test,2,2,2,interactive
254576,test,3,1,3,interactive
254582,test,2,2,2,interactive
254683,test,9,2,8,interactive
254688,test,7,1,4,interactive
254856,test,2,2,2,interactive
254865,test,8,1,1,other
254877,test,8,2,4,interactive
254881,test,2,1,2,interactive
255061,test,1,1,2,other
255068,test,2,2,2,interactive
255081,test,6,2,2,interactive
255108,test,4,2,3,interactive
255126,test,1,1,2,other
255149,test,2,2,3,interactive
255225,test,9,2,3,interactive
255255,test,9,2,4,interactive
255388,test,7,1,2,interactive
255440,test,6,2,2,interactive
255519,test,7,2,5,interactive
255528,test,3,1,1,other
255540,test,7,1,3,interactive
255600,test,5,2,2,interactive
255622,test,7,2,2,interactive
255688,test,9,2,2,interactive
255801,test,8,3,3,interactive
255851,test,3,1,4,interactive
255888,test,2,2,2,interactive
255894,test,4,2,8,interactive
255969,test,2,1,2,interactive
256110,test,2,2,2,interactive
256144,test,7,1,3,interactive
256145,test,6,2,2,interactive
256283,test,2,2,2,interactive
256304,test,7,1,1,other
256344,test,8,1,3,interactive
256396,test,6,2,2,interactive
256403,test,7,1,2,interactive
256471,test,3,2,2,interactive
256476,test,2,2,2,interactive
256499,test,4,1,1,other
256515,test,3,2,2,interactive
256576,test,4,2,2,interactive
256584,test,2,2,2,interactive
256606,test,3,2,3,interactive
256611,test,4,2,2,interactive
256614,test,2,1,2,interactive
256630,test,2,1,2,interactive
256631,test,3,2,2,interactive
256661,test,7,2,2,interactive
256663,test,7,2,3,interactive
257125,test,7,1,2,interactive
257168,test,2,1,2,interactive
257212,test,1,1,2,other
257386,test,9,2,2,interactive
257468,test,1,1,2,other
257511,test,2,1,2,interactive
257576,test,4,2,2,interactive
257581,test,2,2,3,interactive
257600,test,3,2,2,interactive
257623,test,3,2,2,interactive
257631,test,4,1,3,interactive
257683,test,2,2,3,interactive
257807,test,10,1,1,other
257871,test,3,1,3,interactive
257962,test,2,2,2,interactive
257972,test,3,2,2,interactive
258012,test,8,1,1,other
258148,test,8,1,1,other
258181,test,10,3,7,interactive
258269,test,4,2,3,interactive
258287,test,3,1,2,interactive
